author_type,district,floor,kitchen_meters,price,rooms_count,total_meters,year_of_construction
2.0,4.0,10.0,10.0,9900000.0,3.0,85.5,2024
2.0,3.3,3.0,13.8,9900000.0,3.0,81.8,2025
2.0,3.3,2.0,13.8,9900000.0,3.0,86.2,2025
2.0,3.7,14.0,5.0,9900000.0,3.0,97.2,2019
2.0,2.5,7.0,5.5,9850000.0,3.0,86.9,2024
2.0,3.4,4.0,8.2,10000000.0,3.0,76.1,1990
2.0,3.7,1.0,24.7,10000000.0,3.0,105.0,2017
2.0,3.3,8.0,25.0,10000000.0,3.0,72.4,2018
2.0,4.2,1.0,6.9,9950000.0,3.0,59.4,1972
2.0,3.8,4.0,6.4,9990000.0,3.0,58.1,1973
2.0,2.9,5.0,13.2,9999000.0,3.0,82.0,2014
2.0,2.5,8.0,9.0,10000000.0,3.0,65.0,2020
2.0,4.4,2.0,11.6,10000000.0,3.0,74.9,2013
2.0,3.4,2.0,15.0,9990000.0,3.0,76.1,2019
2.0,3.9,6.0,8.0,9990000.0,3.0,60.0,1977
2.0,3.7,1.0,14.1,10000000.0,3.0,63.0,2019
2.0,4.2,5.0,16.1,10000000.0,3.0,112.8,2006
2.0,2.9,13.0,5.0,10000000.0,3.0,69.6,2016
2.0,3.9,5.0,7.0,10000000.0,3.0,63.0,1982
2.0,2.9,5.0,13.6,10000000.0,3.0,79.5,2023
2.0,2.9,8.0,9.0,9980000.0,3.0,81.0,2006
2.0,3.4,16.0,18.7,9990000.0,3.0,69.27,2025
2.0,2.5,2.0,9.9,10100000.0,3.0,81.8,2010
2.0,4.4,9.0,15.1,10100000.0,3.0,76.3,2009
2.0,2.5,16.0,12.0,10200000.0,3.0,86.0,2020
2.0,4.0,11.0,10.0,10200000.0,3.0,59.9,2022
2.0,3.4,2.0,11.1,10150000.0,3.0,95.6,2002
2.0,3.4,1.0,16.0,10200000.0,3.0,58.5,2021
2.0,3.4,7.0,12.0,10200000.0,3.0,65.8,2015
2.0,4.0,2.0,22.7,10300000.0,3.0,67.6,2020
2.0,2.9,1.0,10.8,10320000.0,3.0,76.0,2009
2.0,2.5,3.0,11.3,10300000.0,3.0,85.2,2001
2.0,3.9,5.0,8.7,10300000.0,3.0,88.2,1961
2.0,3.4,9.0,11.9,10400000.0,3.0,66.1,2025
2.0,3.3,10.0,13.4,10400000.0,3.0,73.9,2010
2.0,2.5,4.0,18.0,10350000.0,3.0,63.7,2019
2.0,3.7,3.0,16.0,10500000.0,3.0,104.8,2014
2.0,3.3,7.0,11.2,10500000.0,3.0,84.4,2009
2.0,2.9,18.0,5.0,10500000.0,3.0,55.6,2025
2.0,3.3,3.0,18.6,10500000.0,3.0,72.8,2019
2.0,3.4,3.0,12.8,10500000.0,3.0,99.0,2019
2.0,2.5,10.0,13.0,10500000.0,3.0,86.3,2012
2.0,3.7,15.0,37.5,10500000.0,3.0,103.0,2017
2.0,4.0,8.0,27.0,10500000.0,3.0,75.0,2022
2.0,4.4,12.0,15.7,10500000.0,3.0,72.8,2020
2.0,3.8,4.0,6.8,10500000.0,3.0,88.7,1956
2.0,2.5,8.0,17.0,10500000.0,3.0,67.0,2024
2.0,4.0,9.0,21.0,10490000.0,3.0,89.0,2024
2.0,4.0,8.0,7.9,10600000.0,3.0,86.3,2022
2.0,2.5,16.0,16.0,10550000.0,3.0,92.3,2019
2.0,2.5,7.0,7.2,10600000.0,3.0,60.6,1973
2.0,2.9,14.0,11.2,10600000.0,3.0,70.0,2008
2.0,4.4,2.0,18.7,10600000.0,3.0,78.0,2016
2.0,2.9,3.0,11.0,10600000.0,3.0,85.0,1996
2.0,4.0,8.0,12.0,10570000.0,3.0,76.0,2021
2.0,3.4,17.0,21.7,10700000.0,3.0,97.9,2007
2.0,3.8,1.0,23.0,10700000.0,3.0,80.3,1979
2.0,4.0,11.0,21.0,10700000.0,3.0,72.0,2022
2.0,4.0,5.0,28.4,10700000.0,3.0,85.2,2013
2.0,4.0,6.0,5.9,10700000.0,3.0,89.63,2024
2.0,2.5,10.0,12.0,10700000.0,3.0,80.4,2014
2.0,4.0,4.0,17.0,10700000.0,3.0,105.0,2016
2.0,2.5,5.0,8.0,10770000.0,3.0,76.0,2020
2.0,3.7,10.0,13.5,10800000.0,3.0,77.6,2021
2.0,2.5,12.0,15.4,10880000.0,3.0,77.0,2020
2.0,3.3,2.0,23.0,10800000.0,3.0,93.8,2016
2.0,3.4,3.0,13.3,10800000.0,3.0,84.4,2024
2.0,4.0,9.0,10.0,10800000.0,3.0,70.0,2022
2.0,2.5,10.0,12.0,10900000.0,3.0,71.0,2020
2.0,2.5,6.0,11.0,10900000.0,3.0,72.0,2020
2.0,3.4,17.0,21.6,10940000.0,3.0,70.62,2019
2.0,4.0,2.0,10.8,10990000.0,3.0,95.2,2000
2.0,2.5,1.0,11.9,10999000.0,3.0,76.3,1998
2.0,4.4,4.0,12.0,10999000.0,3.0,92.0,2013
2.0,3.9,2.0,8.0,11000000.0,3.0,65.2,1941
2.0,4.0,18.0,13.4,11000000.0,3.0,82.8,2015
2.0,2.5,10.0,26.0,11000000.0,3.0,57.3,2023
2.0,3.4,16.0,13.0,11000000.0,3.0,63.5,2019
2.0,2.9,4.0,13.0,11000000.0,3.0,90.0,2009
2.0,3.3,24.0,14.0,11000000.0,3.0,68.3,2015
2.0,3.4,11.0,17.0,11000000.0,3.0,80.0,2024
2.0,2.5,2.0,6.1,11100000.0,3.0,62.6,2020
2.0,4.2,7.0,14.2,11200000.0,3.0,81.4,2015
2.0,4.2,8.0,7.0,11200000.0,3.0,62.7,1972
2.0,2.5,2.0,23.8,11200000.0,3.0,89.0,2024
2.0,3.4,9.0,11.1,11200000.0,3.0,67.5,2007
2.0,4.0,18.0,10.0,11300000.0,3.0,119.9,2022
2.0,4.0,3.0,8.0,11400000.0,3.0,71.7,1995
2.0,2.5,22.0,6.0,11300000.0,3.0,69.1,2015
2.0,4.0,5.0,12.0,11300000.0,3.0,91.0,1956
2.0,4.2,11.0,11.0,11300000.0,3.0,75.6,2012
2.0,2.9,24.0,8.0,11300000.0,3.0,52.8,2021
2.0,3.4,10.0,5.0,11350000.0,3.0,56.5,2025
2.0,3.4,3.0,10.0,11400000.0,3.0,60.9,2020
2.0,3.9,12.0,12.0,11400000.0,3.0,51.0,2023
2.0,2.9,13.0,10.1,11500000.0,3.0,94.8,2006
2.0,4.0,5.0,10.3,11500000.0,3.0,70.0,2025
2.0,2.5,6.0,8.8,11500000.0,3.0,65.7,1991
2.0,4.0,2.0,22.0,11500000.0,3.0,65.8,2022
2.0,3.9,2.0,9.0,11500000.0,3.0,74.2,1959
2.0,4.0,17.0,14.0,11500000.0,3.0,70.0,2021
2.0,4.0,2.0,13.3,11500000.0,3.0,81.2,1993
2.0,4.0,3.0,8.1,11500000.0,3.0,75.1,1953
2.0,3.3,15.0,13.8,11500000.0,3.0,78.7,2020
2.0,2.9,17.0,25.0,11450000.0,3.0,81.0,2021
2.0,2.9,15.0,31.0,11490000.0,3.0,83.2,2018
2.0,4.0,4.0,21.3,11500000.0,3.0,114.0,2022
2.0,4.0,5.0,23.0,11500000.0,3.0,75.5,2022
2.0,4.0,4.0,24.0,11490000.0,3.0,60.0,2022
2.0,2.5,7.0,20.0,11500000.0,3.0,72.6,2025
2.0,4.0,10.0,10.0,11500000.0,3.0,76.01,2024
2.0,2.9,3.0,26.0,11500000.0,3.0,69.1,2017
2.0,2.9,2.0,10.0,11500000.0,3.0,73.0,2011
2.0,2.9,2.0,15.0,11600000.0,3.0,84.0,2020
2.0,4.0,13.0,20.0,11585000.0,3.0,65.0,2014
2.0,3.8,13.0,9.1,11640000.0,3.0,75.9,2011
2.0,3.3,4.0,30.0,11700000.0,3.0,80.0,2017
2.0,4.0,11.0,11.1,11650000.0,3.0,96.6,2023
2.0,4.0,16.0,18.0,11750000.0,3.0,60.0,2023
2.0,3.4,6.0,19.0,11850000.0,3.0,60.0,2018
2.0,4.4,2.0,13.0,11800000.0,3.0,82.3,2012
2.0,3.7,7.0,12.0,11890000.0,3.0,78.9,2016
2.0,2.9,7.0,11.0,11800000.0,3.0,97.7,2010
2.0,2.5,6.0,22.8,11800000.0,3.0,77.5,2020
2.0,3.9,7.0,8.1,11999000.0,3.0,83.1,2002
2.0,3.8,9.0,8.0,11960000.0,3.0,65.8,1991
2.0,2.9,21.0,20.0,11900000.0,3.0,55.1,2021
2.0,4.0,20.0,14.1,11999000.0,3.0,82.6,2015
2.0,3.4,7.0,17.0,11990000.0,3.0,69.1,1994
2.0,4.0,22.0,13.0,11900000.0,3.0,65.89,2022
2.0,4.0,15.0,11.9,11950000.0,3.0,84.8,2021
2.0,2.5,4.0,11.8,11990000.0,3.0,95.1,2002
2.0,2.5,4.0,13.8,11980000.0,3.0,102.9,2003
2.0,3.4,3.0,12.0,11950000.0,3.0,60.3,2019
2.0,3.4,25.0,14.0,12000000.0,3.0,65.0,2019
2.0,2.9,17.0,7.0,12000000.0,3.0,70.9,2019
2.0,3.7,14.0,16.6,12000000.0,3.0,57.5,2020
2.0,4.4,10.0,12.2,12000000.0,3.0,87.8,2012
2.0,2.5,2.0,9.0,12000000.0,3.0,80.0,2020
2.0,4.2,4.0,15.0,12000000.0,3.0,82.0,2015
2.0,4.2,5.0,17.8,12000000.0,3.0,132.3,1994
2.0,3.7,6.0,19.7,12000000.0,3.0,66.9,2017
2.0,2.9,6.0,12.0,12150000.0,3.0,69.0,2017
2.0,4.0,4.0,15.0,12200000.0,3.0,60.0,2022
2.0,2.5,10.0,14.0,12200000.0,3.0,70.0,2020
2.0,3.4,24.0,16.0,12300000.0,3.0,65.0,2021
2.0,4.2,9.0,10.8,12300000.0,3.0,62.5,1981
2.0,2.5,10.0,22.200000000000003,12300000.0,3.0,111.0,2020
2.0,3.8,3.0,7.5,12300000.0,3.0,75.2,2007
2.0,4.0,5.0,24.8,12450000.0,3.0,83.7,2022
2.0,2.5,4.0,11.7,12400000.0,3.0,78.5,1998
2.0,3.8,7.0,7.0,12450000.0,3.0,61.1,1973
2.0,3.8,2.0,10.0,12485000.0,3.0,73.2,1934
2.0,2.9,3.0,15.0,12400000.0,3.0,131.3,1999
2.0,4.0,7.0,6.0,12400000.0,3.0,62.5,1952
2.0,4.0,17.0,38.5,12400000.0,3.0,98.2,2009
2.0,4.0,6.0,24.9,12500000.0,3.0,74.9,1981
2.0,2.5,10.0,11.7,12500000.0,3.0,79.0,2020
2.0,3.8,3.0,8.4,12555000.0,3.0,70.7,2007
2.0,4.0,10.0,13.0,12500000.0,3.0,77.0,2014
2.0,2.5,4.0,9.0,12500000.0,3.0,132.0,1998
2.0,3.9,14.0,8.7,12500000.0,3.0,70.9,2002
2.0,2.5,3.0,10.0,12500000.0,3.0,75.4,2006
2.0,2.5,3.0,10.0,12550000.0,3.0,74.4,2021
2.0,4.2,3.0,26.0,12500000.0,3.0,138.0,2006
2.0,4.2,4.0,15.0,12500000.0,3.0,82.0,1994
2.0,4.0,12.0,13.0,12500000.0,3.0,96.6,2022
2.0,4.4,10.0,18.7,12500000.0,3.0,62.5,2013
2.0,4.4,2.0,16.8,12600000.0,3.0,90.0,2025
2.0,4.0,3.0,14.4,12700000.0,3.0,86.0,2015
2.0,4.0,14.0,9.0,12650000.0,3.0,77.0,2024
2.0,3.9,3.0,18.2,12800000.0,3.0,62.3,2024
2.0,3.8,4.0,10.9,12850000.0,3.0,78.0,2016
2.0,2.9,6.0,22.2,12800000.0,3.0,111.0,2003
2.0,3.8,5.0,12.2,12800000.0,3.0,64.4,2013
2.0,4.0,4.0,18.0,12800000.0,3.0,104.5,2022
2.0,3.3,3.0,14.6,12800000.0,3.0,79.4,2017
2.0,2.5,8.0,14.0,12800000.0,3.0,72.0,2020
2.0,2.5,11.0,16.2,12985000.0,3.0,90.6,2006
2.0,4.0,4.0,10.0,12900000.0,3.0,105.3,2022
2.0,2.5,12.0,11.3,12999000.0,3.0,71.1,2019
2.0,2.9,13.0,20.0,12999000.0,3.0,98.1,2011
2.0,4.0,2.0,22.0,12990000.0,3.0,90.0,2024
2.0,2.5,13.0,10.5,12900000.0,3.0,94.3,2003
2.0,3.3,7.0,12.0,12950000.0,3.0,77.1,2007
2.0,2.5,8.0,27.2,12900000.0,3.0,86.0,2024
2.0,2.5,3.0,11.2,12990000.0,3.0,80.5,2015
2.0,4.0,7.0,25.0,12900000.0,3.0,85.0,2004
2.0,3.8,8.0,10.0,12900000.0,3.0,71.6,2007
2.0,3.3,10.0,9.0,12950000.0,3.0,78.5,2016
2.0,3.9,4.0,23.0,12900000.0,3.0,69.8,2002
2.0,4.0,12.0,5.0,12999000.0,3.0,94.0,2024
2.0,4.0,7.0,13.0,13000000.0,3.0,97.8,2002
2.0,3.9,5.0,8.6,13000000.0,3.0,74.3,1968
2.0,2.5,14.0,10.4,13000000.0,3.0,95.1,2007
2.0,3.3,8.0,12.7,13000000.0,3.0,85.6,2017
2.0,3.8,3.0,7.6,13000000.0,3.0,68.1,1962
2.0,2.5,7.0,12.0,13000000.0,3.0,75.0,2020
2.0,3.3,6.0,20.0,13200000.0,3.0,75.0,2017
2.0,4.0,2.0,14.0,13150000.0,3.0,58.0,2022
2.0,3.7,4.0,11.0,13300000.0,3.0,100.0,1998
2.0,3.8,3.0,29.0,13300000.0,3.0,72.2,1954
2.0,4.0,12.0,21.0,13500000.0,3.0,64.7,2022
2.0,2.5,18.0,14.0,13400000.0,3.0,90.6,2016
2.0,4.0,23.0,15.1,13450000.0,3.0,105.0,2021
2.0,2.5,16.0,24.5,13499000.0,3.0,98.2,2015
2.0,3.8,4.0,12.9,13500000.0,3.0,85.2,1998
2.0,4.0,17.0,16.8,13500000.0,3.0,81.3,2024
2.0,2.5,17.0,15.7,13500000.0,3.0,83.7,2018
2.0,2.5,2.0,28.0,13500000.0,3.0,81.0,2022
2.0,3.4,4.0,12.6,13450000.0,3.0,88.0,2005
2.0,2.9,2.0,11.9,13500000.0,3.0,95.7,2011
2.0,3.8,15.0,5.3,13500000.0,3.0,63.1,2024
2.0,4.0,2.0,16.8,13500000.0,3.0,84.0,2022
2.0,4.0,7.0,9.3,13600000.0,3.0,90.0,1980
2.0,2.5,4.0,21.0,13600000.0,3.0,57.9,2019
2.0,4.0,7.0,12.5,13700000.0,3.0,86.2,2016
2.0,3.4,6.0,22.0,13700000.0,3.0,67.8,2017
2.0,4.0,4.0,16.0,13700000.0,3.0,99.2,2000
2.0,2.5,17.0,20.0,13700000.0,3.0,65.0,2020
2.0,3.9,5.0,29.9,13700000.0,3.0,88.7,2017
2.0,3.4,4.0,25.0,13800000.0,3.0,75.3,2020
2.0,4.0,1.0,15.0,13930000.0,3.0,74.5,2009
2.0,2.9,9.0,5.0,13900000.0,3.0,61.7,2026
2.0,2.5,21.0,20.3,13900000.0,3.0,61.9,2023
2.0,4.0,13.0,17.0,13900000.0,3.0,106.4,2022
2.0,4.0,2.0,25.0,13900000.0,3.0,71.0,2017
2.0,2.5,18.0,16.5,14000000.0,3.0,72.6,2021
2.0,4.0,5.0,16.0,14000000.0,3.0,93.0,2013
2.0,4.0,2.0,13.5,14000000.0,3.0,88.2,2022
2.0,4.0,3.0,17.0,13999000.0,3.0,103.1,2012
2.0,3.8,4.0,9.1,14000000.0,3.0,71.8,1940
2.0,3.8,2.0,35.0,13990000.0,3.0,99.8,2000
2.0,3.3,4.0,20.0,14000000.0,3.0,101.1,2023
2.0,3.3,7.0,4.6,14000000.0,3.0,73.47,2019
2.0,2.5,8.0,20.8,14099000.0,3.0,67.4,2018
2.0,3.7,4.0,14.0,14199000.0,3.0,106.1,2015
2.0,3.7,11.0,10.3,14199000.0,3.0,87.4,2020
2.0,2.9,11.0,20.0,14100000.0,3.0,124.8,1996
2.0,4.0,19.0,23.0,14100000.0,3.0,87.0,2020
2.0,3.8,4.0,8.7,14300000.0,3.0,71.2,1958
2.0,3.4,12.0,21.0,14300000.0,3.0,83.4,2017
2.0,4.0,16.0,23.0,14500000.0,3.0,74.8,2011
2.0,2.9,8.0,12.0,14500000.0,3.0,94.5,2013
2.0,2.5,20.0,17.5,14500000.0,3.0,62.4,2019
2.0,3.9,8.0,9.0,14500000.0,3.0,72.0,2003
2.0,2.9,5.0,24.5,14500000.0,3.0,108.1,1996
2.0,3.7,9.0,12.0,14500000.0,3.0,115.0,1997
2.0,2.9,2.0,16.0,14400000.0,3.0,110.0,1999
2.0,4.0,4.0,26.0,14500000.0,3.0,99.2,2005
2.0,3.8,15.0,13.0,14450000.0,3.0,95.0,2024
2.0,3.9,10.0,16.0,14499000.0,3.0,95.7,2013
2.0,4.0,6.0,25.5,14500000.0,3.0,89.5,2022
2.0,2.5,11.0,12.64,14400000.0,3.0,63.2,2026
2.0,3.8,9.0,20.0,14500000.0,3.0,93.2,2014
2.0,4.0,6.0,30.0,14550000.0,3.0,121.0,2023
2.0,4.2,3.0,7.1,14700000.0,3.0,63.0,1994
2.0,2.5,9.0,20.2,14700000.0,3.0,61.8,2019
2.0,3.8,7.0,21.5,14700000.0,3.0,98.0,2011
2.0,2.5,4.0,27.1,14800000.0,3.0,79.3,2018
2.0,3.4,23.0,8.0,14880000.0,3.0,91.1,2013
2.0,3.4,3.0,15.0,14800000.0,3.0,95.6,2015
2.0,4.0,7.0,21.0,14900000.0,3.0,68.0,2022
2.0,2.9,4.0,17.8,14900000.0,3.0,104.6,2004
2.0,4.0,11.0,25.0,14800000.0,3.0,108.5,2004
2.0,4.0,6.0,16.6,14800000.0,3.0,103.6,2022
2.0,4.0,16.0,14.2,14800000.0,3.0,110.3,2002
2.0,2.5,9.0,21.0,14840000.0,3.0,74.5,2020
2.0,3.8,2.0,23.1,15090000.0,3.0,84.7,1937
2.0,2.9,3.0,16.1,15000000.0,3.0,92.9,1945
2.0,2.5,17.0,13.0,14990000.0,3.0,89.0,2019
2.0,3.8,10.0,11.7,15000000.0,3.0,96.9,2004
2.0,2.5,3.0,20.0,15000000.0,3.0,100.0,2005
2.0,2.5,4.0,12.5,15000000.0,3.0,101.5,2008
2.0,3.8,2.0,16.0,14950000.0,3.0,110.0,1999
2.0,4.2,1.0,8.8,15000000.0,3.0,76.8,1994
2.0,4.2,1.0,14.0,15000000.0,3.0,74.0,1961
2.0,3.9,4.0,17.0,15000000.0,3.0,93.0,1970
2.0,2.5,7.0,20.0,15000000.0,3.0,85.3,2020
2.0,3.3,9.0,10.0,14990000.0,3.0,88.0,2016
2.0,3.7,3.0,11.0,15050000.0,3.0,79.0,2009
2.0,4.0,6.0,8.6,15000000.0,3.0,91.33,2025
2.0,2.5,9.0,18.3,15200000.0,3.0,127.0,2015
2.0,3.8,8.0,14.4,15300000.0,3.0,94.6,2007
2.0,2.9,11.0,12.9,15300000.0,3.0,90.0,2010
2.0,2.5,3.0,14.6,15500000.0,3.0,82.3,2008
2.0,3.4,18.0,13.9,15500000.0,3.0,85.6,2024
2.0,3.8,7.0,8.7,15500000.0,3.0,76.2,1957
2.0,3.9,12.0,13.0,15500000.0,3.0,75.0,2023
2.0,4.0,4.0,27.0,15700000.0,3.0,134.0,2004
2.0,2.9,4.0,28.6,15600000.0,3.0,133.1,2009
2.0,3.7,17.0,17.0,15600000.0,3.0,75.0,2017
2.0,4.0,16.0,18.0,15600000.0,3.0,77.8,2023
2.0,3.4,3.0,12.0,15800000.0,3.0,68.0,2019
2.0,2.5,4.0,24.0,15800000.0,3.0,78.3,2020
2.0,2.5,3.0,14.5,15800000.0,3.0,100.1,2014
2.0,4.0,2.0,19.7,15850000.0,3.0,120.2,2006
2.0,2.5,9.0,16.0,16000000.0,3.0,70.8,2015
2.0,2.5,13.0,30.0,16000000.0,3.0,101.0,2015
2.0,3.8,4.0,13.0,16000000.0,3.0,84.3,2019
2.0,3.8,4.0,12.7,15970000.0,3.0,93.7,2014
2.0,3.8,2.0,32.0,15999000.0,3.0,113.0,2007
2.0,3.4,24.0,31.2,15900000.0,3.0,90.6,2012
2.0,3.3,14.0,10.0,16000000.0,3.0,87.7,2006
2.0,3.4,18.0,15.0,15900000.0,3.0,71.1,2022
2.0,4.0,23.0,5.0,16000000.0,3.0,92.2,2028
2.0,4.2,15.0,10.0,15999000.0,3.0,77.6,2018
2.0,3.8,9.0,16.6,15990000.0,3.0,103.8,2013
2.0,3.4,15.0,14.0,16000000.0,3.0,71.0,2020
2.0,2.5,3.0,22.0,15900000.0,3.0,64.0,2020
2.0,3.8,13.0,18.0,16000000.0,3.0,93.0,2018
2.0,3.8,24.0,12.7,16000000.0,3.0,85.3,2013
2.0,3.9,8.0,3.8,16200000.0,3.0,62.3,2020
2.0,2.5,9.0,5.1,16500000.0,3.0,95.5,2020
2.0,2.5,6.0,12.2,16500000.0,3.0,116.2,2016
2.0,4.0,17.0,14.0,16499000.0,3.0,99.15,2018
2.0,3.8,5.0,30.5,16490000.0,3.0,84.9,2007
2.0,4.0,8.0,27.0,16500000.0,3.0,89.5,2009
2.0,4.0,25.0,31.0,16400000.0,3.0,125.0,2024
2.0,3.8,1.0,11.3,16500000.0,3.0,76.3,1938
2.0,3.8,4.0,16.3,16500000.0,3.0,120.0,2003
2.0,3.9,5.0,16.2,16500000.0,3.0,110.0,2000
2.0,3.8,10.0,18.0,16500000.0,3.0,107.9,2002
2.0,2.5,3.0,23.0,16500000.0,3.0,75.0,2019
2.0,2.5,8.0,20.0,16600000.0,3.0,80.2,2021
2.0,4.2,5.0,7.3,16800000.0,3.0,58.7,1981
2.0,2.9,12.0,16.0,16890000.0,3.0,108.5,2014
2.0,2.9,3.0,17.4,16800000.0,3.0,137.8,2003
2.0,3.8,7.0,10.8,16800000.0,3.0,97.6,2007
2.0,3.8,4.0,10.4,16750000.0,3.0,72.9,1994
2.0,3.8,21.0,40.0,16700000.0,3.0,111.7,2008
2.0,4.0,6.0,20.0,17000000.0,3.0,102.2,2008
2.0,3.9,3.0,10.7,17000000.0,3.0,82.5,2016
2.0,3.4,16.0,16.0,16999000.0,3.0,72.0,2020
2.0,2.5,6.0,14.9,16990000.0,3.0,102.2,2005
2.0,3.9,5.0,22.0,16950000.0,3.0,109.0,1998
2.0,3.8,11.0,26.0,17000000.0,3.0,88.12,2026
2.0,4.0,17.0,16.8,17200000.0,3.0,107.0,2010
2.0,3.8,4.0,14.6,17300000.0,3.0,94.2,2007
2.0,4.0,7.0,45.0,17390000.0,3.0,166.0,2025
2.0,4.0,11.0,25.0,17500000.0,3.0,137.9,2001
2.0,3.4,18.0,16.4,17500000.0,3.0,93.3,2025
2.0,3.8,11.0,21.0,17500000.0,3.0,116.0,2012
2.0,2.5,24.0,26.4,17500000.0,3.0,64.9,2022
2.0,4.0,8.0,14.0,17500000.0,3.0,91.9,2013
2.0,3.8,14.0,10.0,17450000.0,3.0,60.6,2022
2.0,2.5,3.0,12.0,17500000.0,3.0,99.2,2007
2.0,3.9,9.0,16.7,17470000.0,3.0,110.0,2002
2.0,3.9,12.0,19.0,17650000.0,3.0,96.0,2017
2.0,3.8,10.0,11.1,17590000.0,3.0,89.0,2010
2.0,4.2,3.0,28.0,17850000.0,3.0,98.7,2004
2.0,4.2,4.0,9.0,18000000.0,3.0,75.5,1994
2.0,3.3,20.0,10.0,18000000.0,3.0,90.0,2016
2.0,4.2,7.0,13.0,18000000.0,3.0,98.6,2004
2.0,2.5,12.0,25.5,17990000.0,3.0,91.8,2015
2.0,3.8,7.0,13.0,18000000.0,3.0,77.84,2026
2.0,4.0,14.0,7.8,17900000.0,3.0,82.3,2022
2.0,3.8,9.0,42.6,17900000.0,3.0,130.0,2011
2.0,2.5,2.0,24.5,18000000.0,3.0,112.6,2022
2.0,4.0,8.0,16.2,18000000.0,3.0,108.2,2022
2.0,4.0,2.0,24.0,18000000.0,3.0,85.0,2019
2.0,2.5,1.0,5.3,17900000.0,3.0,82.7,2024
2.0,3.9,4.0,13.6,18350000.0,3.0,101.0,2002
2.0,3.4,3.0,17.5,18300000.0,3.0,88.1,2021
2.0,2.5,8.0,20.0,18570000.0,3.0,80.0,2021
2.0,3.9,8.0,33.0,18500000.0,3.0,78.3,2005
2.0,3.4,14.0,10.0,18500000.0,3.0,100.1,2020
2.0,3.9,4.0,20.0,18500000.0,3.0,83.0,2002
2.0,2.5,12.0,14.0,18500000.0,3.0,80.0,2020
2.0,3.8,8.0,14.0,18500000.0,3.0,106.0,2005
2.0,4.0,3.0,30.5,18500000.0,3.0,123.0,2013
2.0,2.5,5.0,30.2,18500000.0,3.0,79.8,2021
2.0,3.7,7.0,13.5,18500000.0,3.0,88.0,2020
2.0,4.2,2.0,8.4,18750000.0,3.0,74.0,1994
2.0,3.4,16.0,9.0,18750000.0,3.0,71.9,2019
2.0,3.8,15.0,18.0,18750000.0,3.0,114.2,2015
2.0,3.8,13.0,15.0,19000000.0,3.0,108.9,2007
2.0,3.3,8.0,11.0,19000000.0,3.0,87.3,2022
2.0,4.0,3.0,41.6,19000000.0,3.0,117.6,2013
2.0,3.9,8.0,12.0,18900000.0,3.0,87.0,2021
2.0,3.9,20.0,10.0,19000000.0,3.0,67.9,2002
2.0,2.5,3.0,15.0,19000000.0,3.0,91.9,2020
2.0,2.9,3.0,18.0,19100000.0,3.0,85.2,2021
2.0,3.7,21.0,16.0,19399000.0,3.0,70.0,2019
2.0,3.8,2.0,20.0,19500000.0,3.0,174.0,2007
2.0,3.8,4.0,13.0,19500000.0,3.0,100.0,2009
2.0,4.2,2.0,20.0,19500000.0,3.0,84.0,2014
2.0,4.0,15.0,13.0,19500000.0,3.0,80.0,2022
2.0,4.0,4.0,19.080000000000002,19600000.0,3.0,95.4,2011
2.0,2.5,2.0,2.0,19700000.0,3.0,95.2,2015
2.0,4.2,10.0,20.7,19990000.0,3.0,125.2,1994
2.0,2.5,25.0,43.0,19900000.0,3.0,152.0,2025
2.0,2.5,3.0,35.0,19980000.0,3.0,200.7,2023
2.0,4.0,9.0,54.0,20000000.0,3.0,128.0,2002
2.0,3.8,3.0,39.0,20000000.0,3.0,95.5,1998
2.0,3.8,13.0,30.7,20000000.0,3.0,87.5,2024
2.0,2.5,18.0,40.0,20000000.0,3.0,167.0,2008
2.0,2.5,20.0,10.0,20000000.0,3.0,114.0,2015
2.0,3.9,5.0,17.0,20000000.0,3.0,122.9,2016
2.0,4.2,1.0,9.0,20000000.0,3.0,76.0,1956
2.0,4.0,2.0,16.8,20000000.0,3.0,84.0,2022
2.0,2.5,2.0,16.7,20100000.0,3.0,127.4,2004
2.0,2.5,2.0,10.8,20000000.0,3.0,76.9,2014
2.0,2.5,25.0,12.0,20400000.0,3.0,131.9,2020
2.0,4.0,14.0,16.0,20500000.0,3.0,110.4,2022
2.0,3.8,5.0,37.0,20500000.0,3.0,110.0,2024
2.0,4.0,5.0,16.0,20600000.0,3.0,97.0,2014
2.0,4.0,19.0,45.1,20600000.0,3.0,99.6,2018
2.0,2.5,9.0,25.0,20900000.0,3.0,73.4,2017
2.0,4.2,1.0,9.0,21000000.0,3.0,74.0,1994
2.0,3.8,7.0,30.0,21000000.0,3.0,158.0,2002
2.0,4.2,3.0,9.0,21100000.0,3.0,73.5,1960
2.0,2.5,12.0,17.6,21500000.0,3.0,116.6,2008
2.0,2.5,11.0,25.0,21600000.0,3.0,103.6,2015
2.0,3.8,3.0,29.0,21700000.0,3.0,141.5,2007
2.0,4.0,1.0,24.6,21750000.0,3.0,110.1,2022
2.0,2.5,6.0,15.1,21999000.0,3.0,109.8,2003
2.0,4.2,2.0,8.2,22000000.0,3.0,77.0,1961
2.0,4.0,5.0,20.0,21900000.0,3.0,96.0,2022
2.0,4.2,11.0,16.0,22000000.0,3.0,135.0,2010
2.0,2.5,4.0,25.0,22000000.0,3.0,78.0,2017
2.0,4.0,2.0,42.0,22000000.0,3.0,99.68,2025
