author_type,district,floor,floors_count,kitchen_meters,living_meters,price,rooms_count,total_meters,year_of_construction
2.0,4.0,9.0,9.0,20.0,4.0,6200.0,1.0,29.0,1977
2.0,3.4,12.0,27.0,4.0,12.0,6290.0,1.0,28.6,2025
2.0,2.5,5.0,24.0,4.1,16.1,6250.0,1.0,30.0,2023
2.0,2.5,10.0,25.0,5.0,20.0,6200.0,1.0,25.0,2025
2.0,2.5,13.0,17.0,3.6000000000000014,27.9,6250.0,1.0,31.5,2023
2.0,3.8,6.0,27.0,5.0,16.0,6200.0,1.0,28.0,2016
4.0,4.2,3.0,16.0,7.0,10.9,6290.0,1.0,27.25,2028
4.0,2.9,5.0,25.0,15.7,17.8,6290.0,1.0,33.5,2027
4.0,2.9,11.0,18.0,5.0,11.8,6253.0,1.0,27.7,2026
4.0,2.9,13.0,18.0,5.0,13.3,6296.0,1.0,29.1,2026
4.0,2.5,13.0,14.0,5.54,22.16,6232.0,1.0,27.7,2025
4.0,3.4,2.0,14.0,4.4,33.1,6200.0,1.0,46.5,2027
2.0,3.4,2.0,14.0,9.14,36.56,6200.0,1.0,45.7,2027
2.0,2.9,3.0,9.0,6.064,24.256,6230.0,1.0,30.32,2027
2.0,2.9,4.0,9.0,6.064,24.256,6249.0,1.0,30.32,2027
2.0,3.7,8.0,24.0,8.0,24.0,6200.0,1.0,32.0,2017
5.0,3.4,5.0,32.0,5.4,21.6,6200.0,1.0,27.0,2025
5.0,2.5,10.0,22.0,8.0,16.0,6250.0,1.0,27.9,2026
2.0,3.3,5.0,19.0,10.0,20.0,6300.0,1.0,30.0,1993
2.0,3.8,3.0,27.0,4.0,17.0,6300.0,1.0,27.9,2014
2.0,3.9,4.0,24.0,5.4,21.6,6320.0,1.0,27.0,2023
2.0,2.9,3.0,24.0,7.800000000000001,31.200000000000003,6300.0,1.0,39.0,2018
2.0,4.0,13.0,25.0,4.602,18.408,6300.0,1.0,23.01,2026
2.0,4.0,19.0,25.0,4.498,17.992,6300.0,1.0,22.49,2026
5.0,3.7,11.0,24.0,4.0,7.9,6300.0,1.0,23.5,2025
4.0,3.9,13.0,25.0,4.1,12.0,6303.0,1.0,23.4,2028
4.0,2.5,6.0,18.0,16.58,14.0,6340.0,1.0,30.58,2026
2.0,3.8,21.0,25.0,3.0,20.0,6350.0,1.0,28.3,2015
2.0,3.8,18.0,25.0,4.0,19.4,6350.0,1.0,28.4,2019
2.0,3.9,3.0,23.0,4.0,23.2,6350.0,1.0,27.2,2023
2.0,4.2,6.0,17.0,6.0,16.0,6370.0,1.0,28.0,2018
5.0,2.5,4.0,24.0,6.0,25.0,6350.0,1.0,31.0,2022
4.0,3.4,17.0,18.0,6.198,24.792,6350.0,1.0,30.99,2026
2.0,3.4,17.0,25.0,6.198,24.792,6350.0,1.0,30.99,2026
4.0,4.2,2.0,15.0,9.120000000000001,14.7,6350.0,1.0,23.82,2026
2.0,4.0,25.0,25.0,5.0,25.0,6499.0,1.0,39.1,2021
2.0,4.2,8.0,17.0,9.0,31.0,6400.0,1.0,40.0,1994
2.0,2.5,9.0,24.0,5.482,21.928,6400.0,1.0,27.41,2026
2.0,3.4,11.0,14.0,9.3,37.2,6400.0,1.0,46.5,2027
2.0,3.7,15.0,18.0,10.2,21.2,6400.0,1.0,31.4,2016
5.0,4.0,18.0,19.0,6.440000000000001,25.760000000000005,6400.0,1.0,32.2,2020
2.0,3.4,18.0,25.0,6.198,24.792,6400.0,1.0,30.99,2026
2.0,4.2,6.0,17.0,10.0,18.0,6500.0,1.0,28.0,2019
2.0,4.0,5.0,25.0,3.7,14.2,6500.0,1.0,29.0,2023
2.0,3.3,21.0,23.0,5.0,19.4,6500.0,1.0,24.4,2025
2.0,2.5,1.0,1.0,10.0,17.0,6500.0,1.0,27.0,1919
2.0,3.7,13.0,24.0,5.0,20.0,6500.0,1.0,30.0,2017
2.0,3.8,8.0,14.0,3.0,16.0,6500.0,1.0,24.0,2021
2.0,3.4,16.0,29.0,8.0,12.0,6500.0,1.0,27.0,2025
2.0,4.2,4.0,17.0,3.0,17.0,6500.0,1.0,29.0,2019
2.0,2.5,13.0,24.0,5.3,19.5,6500.0,1.0,36.4,2024
2.0,2.5,6.0,13.0,2.0,21.7,6500.0,1.0,32.0,2021
2.0,2.5,9.0,24.0,5.806000000000001,23.224000000000004,6500.0,1.0,29.03,2026
5.0,2.5,11.0,24.0,5.048,20.192,6500.0,1.0,25.24,2020
5.0,2.5,12.0,18.0,9.6,21.5,8500.0,1.0,50.0,2001
2.0,4.0,10.0,25.0,5.4,19.9,6850.0,1.0,35.1,2023
5.0,2.5,10.0,10.0,10.7,14.2,7200.0,1.0,37.2,2014
2.0,2.5,2.0,10.0,8.0,14.0,6200.0,1.0,33.9,2000
5.0,2.5,21.0,25.0,10.3,16.6,6400.0,1.0,41.0,2022
2.0,2.5,3.0,10.0,15.2,34.5,12500.0,3.0,75.7,2018
5.0,2.9,1.0,17.0,5.0,20.0,4700.0,1.0,27.4,2021
2.0,3.4,15.0,25.0,17.1,26.0,8000.0,1.0,43.1,2019
2.0,2.5,5.0,17.0,25.700000000000003,20.0,7800.0,1.0,45.7,2016
2.0,2.5,10.0,17.0,3.0,16.0,5100.0,1.0,24.0,2024
4.0,4.0,7.0,9.0,6.96,27.84,5800.0,1.0,34.8,2028
2.0,3.7,12.0,24.0,6.0,15.0,6700.0,1.0,25.2,2024
2.0,2.9,2.0,5.0,5.6,18.2,3100.0,1.0,32.0,1965
4.0,2.5,19.0,23.0,4.9,19.6,6125.0,1.0,24.5,2028
2.0,4.0,17.0,24.0,12.7,24.2,7500.0,1.0,36.9,2021
2.0,3.7,4.0,9.0,2.0,22.6,3300.0,1.0,24.6,1979
4.0,3.3,2.0,23.0,7.440000000000001,29.760000000000005,6510.0,1.0,37.2,2027
2.0,3.3,7.0,18.0,17.0,16.0,10000.0,1.0,47.5,2023
5.0,2.9,2.0,5.0,7.5,18.0,4400.0,1.0,31.5,1961
4.0,4.0,5.0,12.0,13.3,9.4,5690.0,1.0,34.2,2028
2.0,2.5,8.0,9.0,6.0,17.0,4200.0,1.0,30.0,2020
2.0,3.7,5.0,10.0,6.0,18.0,3100.0,1.0,33.0,1983
4.0,3.4,11.0,14.0,18.2,10.5,9360.0,1.0,43.23,2028
2.0,3.8,5.0,5.0,6.0,15.0,4900.0,1.0,29.0,1972
2.0,2.5,9.0,10.0,7.0,32.35,2550.0,1.0,39.35,2027
4.0,2.5,20.0,23.0,7.720000000000001,30.880000000000003,8685.0,1.0,38.6,2028
2.0,3.9,7.0,9.0,6.0,19.2,5600.0,1.0,34.5,1977
4.0,3.8,7.0,14.0,17.3,17.2,25000.0,1.0,45.0,2022
4.0,4.0,6.0,9.0,7.28,29.12,5820.0,1.0,36.4,2028
2.0,2.5,5.0,10.0,13.8,21.0,4800.0,1.0,48.5,2024
4.0,2.9,8.0,17.0,27.1,17.4,4680.0,1.0,44.5,2024
4.0,4.0,6.0,28.0,9.82,39.28,8893.0,1.0,49.1,2026
2.0,4.0,12.0,17.0,6.1,18.7,5585.0,1.0,37.7,2023
4.0,2.9,1.0,17.0,28.299999999999997,9.1,4300.0,1.0,37.4,2022
4.0,3.4,7.0,14.0,9.258000000000001,37.032000000000004,9500.0,1.0,46.29,2028
2.0,3.7,12.0,25.0,10.0,27.700000000000003,4999.0,1.0,37.7,2019
2.0,3.4,4.0,5.0,6.0,17.0,3100.0,1.0,28.4,2019
2.0,2.9,5.0,9.0,8.074,32.296,7290.0,1.0,40.37,2026
2.0,2.5,16.0,24.0,3.0,13.0,4990.0,1.0,21.01,2026
2.0,2.5,1.0,10.0,12.1,30.1,4300.0,1.0,42.2,2012
4.0,2.5,2.0,9.0,17.3,18.8,10647.0,1.0,45.98,2027
2.0,2.9,8.0,9.0,23.0,12.0,5100.0,1.0,48.8,2022
2.0,2.5,7.0,10.0,13.9,40.2,4600.0,1.0,54.1,2009
2.0,3.3,1.0,9.0,10.1,14.2,5050.0,1.0,34.4,2014
2.0,4.2,6.0,9.0,7.0,20.0,4650.0,1.0,37.0,1990
4.0,4.0,4.0,28.0,9.1,36.4,8300.0,1.0,45.5,2026
2.0,4.0,15.0,25.0,9.0,28.0,9000.0,1.0,46.0,2022
2.0,2.5,3.0,10.0,28.6,25.0,4700.0,1.0,53.6,2020
4.0,2.9,1.0,14.0,32.45,14.4,9596.0,1.0,46.85,2026
2.0,2.5,1.0,25.0,11.0,20.0,6990.0,1.0,48.7,2024
2.0,2.5,5.0,11.0,9.0,11.0,4700.0,1.0,37.3,2020
4.0,3.4,3.0,9.0,7.542000000000001,30.168000000000003,9180.0,1.0,37.71,2028
2.0,2.9,8.0,25.0,9.3,18.3,5940.0,1.0,38.83,2020
2.0,3.8,2.0,5.0,5.0,18.0,4969.0,1.0,32.2,1966
4.0,3.3,3.0,23.0,8.4,33.6,7350.0,1.0,42.0,2027
2.0,4.0,10.0,25.0,5.4,19.9,6850.0,1.0,35.1,2023
2.0,3.4,1.0,5.0,6.0,18.0,5500.0,1.0,29.0,1979
4.0,4.0,6.0,9.0,18.7,9.6,7400.0,1.0,39.8,2028
2.0,4.0,12.0,30.0,14.2,20.0,7595.0,1.0,48.4,2023
2.0,3.3,8.0,12.0,9.0,19.0,5780.0,1.0,44.2,2017
4.0,2.9,10.0,14.0,24.459999999999997,11.8,8803.0,1.0,36.26,2026
3.0,2.5,21.0,25.0,4.0,27.0,12350.0,1.0,43.7,2020
2.0,2.5,7.0,11.0,5.0,33.0,8300.0,1.0,46.0,2020
4.0,3.3,16.0,23.0,8.58,34.32,7202.0,1.0,42.9,2027
2.0,2.5,6.0,10.0,13.8,35.099999999999994,3200.0,1.0,48.9,2023
2.0,2.9,3.0,18.0,7.698,30.792,6990.0,1.0,38.49,2026
2.0,3.7,7.0,9.0,9.0,18.9,2900.0,1.0,32.3,1989
4.0,3.3,17.0,23.0,8.08,32.32,6865.0,1.0,40.4,2027
2.0,3.3,9.0,9.0,9.0,19.1,4100.0,1.0,38.4,2017
2.0,4.2,7.0,9.0,7.0,3.4000000000000004,1400.0,1.0,10.4,1972
4.0,4.0,21.0,24.0,12.0,20.4,9650.0,1.0,42.8,2028
2.0,3.4,1.0,5.0,6.0,19.0,2800.0,1.0,32.0,2019
4.0,4.0,8.0,30.0,4.990000000000002,18.7,6750.0,1.0,23.69,2026
2.0,2.5,9.0,13.0,5.0,18.0,3960.0,1.0,28.0,2024
2.0,3.7,5.0,9.0,6.0,17.0,3220.0,1.0,30.1,2017
4.0,3.3,8.0,23.0,8.16,32.64,6933.0,1.0,40.8,2027
2.0,4.2,9.0,10.0,6.106000000000001,24.424000000000003,7290.0,1.0,30.53,2028
4.0,4.0,26.0,30.0,4.960000000000001,18.5,8900.0,1.0,23.46,2026
2.0,3.4,3.0,9.0,8.5,19.0,3165.0,1.0,36.8,1993
4.0,4.0,12.0,24.0,11.7,14.3,8775.0,1.0,39.9,2028
2.0,2.9,2.0,10.0,8.7,19.2,4250.0,1.0,37.5,2005
4.0,4.0,2.0,25.0,7.420000000000001,29.680000000000003,5900.0,1.0,37.1,2023
4.0,4.0,16.0,20.0,12.2,15.2,10300.0,1.0,48.6,2026
2.0,3.3,2.0,6.0,6.2,16.4,3100.0,1.0,28.4,1962
4.0,2.5,8.0,9.0,17.3,16.6,11200.0,1.0,47.66,2027
2.0,3.7,5.0,10.0,6.0,21.0,2670.0,1.0,27.0,2015
2.0,3.7,6.0,17.0,10.2,15.6,3480.0,1.0,32.9,2017
2.0,3.4,1.0,2.0,8.0,24.700000000000003,3200.0,1.0,32.7,1959
4.0,3.7,6.0,26.0,18.0,10.9,6550.0,1.0,46.48,2026
2.0,3.7,1.0,10.0,13.7,21.0,3470.0,1.0,48.1,2017
2.0,2.9,5.0,5.0,10.0,21.9,3200.0,1.0,31.9,1965
4.0,2.5,8.0,9.0,15.0,14.2,11505.0,1.0,37.64,2027
2.0,4.2,1.0,6.0,12.0,31.4,3500.0,1.0,43.4,2024
2.0,3.4,5.0,5.0,6.5,18.0,3430.0,1.0,30.4,1961
4.0,3.7,4.0,19.0,16.1,13.9,6470.0,1.0,40.3,2028
2.0,2.9,1.0,6.0,10.1,16.0,3500.0,1.0,39.4,1993
2.0,3.4,5.0,5.0,6.0,18.0,3499.0,1.0,32.4,2019
4.0,3.3,7.0,14.0,10.7,12.0,4947.0,1.0,37.0,2028
2.0,4.0,1.0,2.0,4.0,21.0,3590.0,1.0,31.2,1958
2.0,3.7,5.0,7.0,9.0,27.1,3500.0,1.0,36.1,2017
4.0,4.0,1.0,14.0,25.5,13.5,12000.0,1.0,73.09,2026
2.0,2.5,11.0,18.0,11.0,29.0,3580.0,1.0,40.0,2013
2.0,3.7,8.0,9.0,9.0,24.0,3500.0,1.0,33.0,1978
4.0,4.0,9.0,30.0,5.010000000000002,24.2,7700.0,1.0,29.21,2026
2.0,2.9,7.0,9.0,7.1,26.9,3600.0,1.0,34.0,1966
2.0,3.7,1.0,9.0,7.0,20.0,3500.0,1.0,33.0,1975
4.0,3.4,10.0,25.0,5.19,20.76,5709.0,1.0,25.95,2025
2.0,3.7,2.0,10.0,10.0,27.799999999999997,3650.0,1.0,37.8,2017
2.0,3.4,5.0,9.0,9.0,18.0,3500.0,1.0,35.5,1993
4.0,3.8,3.0,17.0,12.520000000000001,50.080000000000005,11770.0,1.0,62.6,2026
2.0,3.7,9.0,9.0,10.0,21.7,3700.0,1.0,31.7,1986
2.0,3.7,3.0,9.0,10.0,24.6,3500.0,1.0,34.6,1982
4.0,3.9,6.0,25.0,9.780000000000001,39.120000000000005,11300.0,1.0,48.9,2024
2.0,3.3,1.0,2.0,5.5,17.6,2400.0,1.0,28.1,1960
2.0,2.9,1.0,2.0,4.5,20.3,2850.0,1.0,31.0,1958
4.0,3.8,27.0,30.0,22.6,13.2,14240.0,1.0,80.83,2026
2.0,4.2,4.0,5.0,5.0,18.0,2700.0,1.0,28.6,1985
2.0,3.4,4.0,5.0,6.4,25.6,3100.0,1.0,32.0,2019
4.0,2.5,3.0,8.0,8.0,32.0,6215.0,1.0,40.0,2027
2.0,3.7,2.0,3.0,8.0,23.2,2900.0,1.0,31.2,2013
2.0,4.0,2.0,24.0,5.0,38.9,7000.0,1.0,58.2,2022
4.0,3.7,6.0,26.0,9.9,12.4,5900.0,1.0,39.51,2026
2.0,3.7,6.0,10.0,5.6,14.1,3000.0,1.0,25.9,2015
2.0,3.7,3.0,3.0,7.0,15.0,2600.0,1.0,30.3,2013
4.0,3.8,30.0,30.0,16.574,66.296,17900.0,1.0,82.87,2027
2.0,4.0,1.0,5.0,5.0,17.1,3085.0,1.0,22.1,1969
2.0,3.7,3.0,9.0,9.0,16.0,2970.0,1.0,31.0,1990
4.0,4.0,23.0,29.0,11.6,11.2,8976.0,1.0,30.88,2026
2.0,2.9,1.0,5.0,5.0,24.4,3150.0,1.0,29.4,1977
2.0,3.7,4.0,5.0,3.0,17.1,2350.0,1.0,24.1,1975
4.0,3.3,3.0,11.0,9.7,12.4,4481.0,1.0,32.6,2028
2.0,4.0,7.0,9.0,6.0,16.0,3330.0,1.0,28.5,2014
2.0,2.9,1.0,5.0,5.9,16.2,3100.0,1.0,28.3,1968
4.0,3.3,4.0,21.0,13.6,12.4,5400.0,1.0,34.04,2025
2.0,3.7,3.0,5.0,6.0,18.0,3350.0,1.0,29.0,2017
2.0,3.7,4.0,5.0,5.7,19.1,3100.0,1.0,32.3,1976
4.0,3.3,4.0,9.0,9.9,11.0,4513.0,1.0,33.6,2028
2.0,3.7,4.0,5.0,6.0,17.0,2790.0,1.0,30.0,1973
4.0,3.7,2.0,8.0,5.0,13.9,5250.0,1.0,30.5,2028
2.0,2.9,4.0,5.0,6.0,15.3,2990.0,1.0,28.8,1976
4.0,3.7,4.0,8.0,5.0,13.9,5500.0,1.0,30.4,2028
2.0,3.4,2.0,9.0,8.0,20.0,3700.0,1.0,33.0,2019
4.0,3.4,11.0,25.0,7.050000000000001,28.200000000000003,7050.0,1.0,35.25,2025
2.0,4.0,4.0,5.0,12.599999999999998,18.1,3650.0,1.0,30.7,2022
4.0,3.7,2.0,30.0,19.3,13.9,6700.0,1.0,42.8,2028
2.0,3.4,4.0,5.0,6.0,15.0,3270.0,1.0,29.2,1975
4.0,3.3,3.0,14.0,10.7,12.0,4896.0,1.0,37.5,2028
2.0,2.9,9.0,9.0,10.0,18.4,3990.0,1.0,42.0,1994
2.0,2.9,2.0,5.0,5.9,17.4,2850.0,1.0,28.1,1969
4.0,3.8,14.0,29.0,2.0,30.5,10285.0,1.0,37.54,2026
2.0,3.4,13.0,21.0,10.0,16.0,7500.0,1.0,40.0,2024
4.0,3.3,13.0,14.0,12.9,11.2,4736.0,1.0,36.1,2028
2.0,3.7,5.0,9.0,6.1,19.8,3000.0,1.0,33.1,1971
4.0,3.7,18.0,26.0,18.0,10.9,7270.0,1.0,46.26,2026
2.0,3.7,3.0,3.0,6.0,15.0,2450.0,1.0,28.4,2013
4.0,2.9,2.0,15.0,11.9,14.9,7984.0,1.0,41.8,2026
2.0,3.3,2.0,2.0,2.0,18.3,1970.0,1.0,20.3,2005
2.0,4.2,2.0,4.0,6.0,26.0,6500.0,1.0,32.0,1994
4.0,3.7,6.0,26.0,13.7,18.2,7110.0,1.0,46.59,2026
2.0,3.4,3.0,5.0,6.0,18.0,4000.0,1.0,32.0,2019
2.0,2.5,20.0,23.0,7.964,31.856,6132.0,1.0,39.82,2025
4.0,3.4,15.0,25.0,8.046,32.184,7844.0,1.0,40.23,2025
2.0,3.7,1.0,17.0,17.0,27.0,4620.0,1.0,44.0,2017
4.0,3.7,23.0,26.0,9.7,12.4,6910.0,1.0,39.31,2026
2.0,4.4,4.0,17.0,12.0,22.5,3800.0,1.0,39.5,2014
2.0,3.7,3.0,5.0,5.0,24.0,3100.0,1.0,29.0,2017
2.0,2.5,19.0,25.0,8.234,32.936,6340.0,1.0,41.17,2026
2.0,4.0,8.0,18.0,15.8,16.3,7350.0,1.0,43.8,2024
2.0,3.7,4.0,9.0,6.3,19.2,3199.0,1.0,32.6,1973
4.0,3.9,6.0,24.0,11.2,15.3,8575.0,1.0,40.86,2028
2.0,2.9,5.0,5.0,5.8,16.3,2999.0,1.0,28.7,1966
4.0,4.0,13.0,15.0,11.9,14.1,10500.0,1.0,40.9,2024
2.0,2.5,6.0,10.0,10.0,22.4,3999.0,1.0,32.4,2018
2.0,2.9,4.0,5.0,6.0,16.0,3000.0,1.0,28.8,1982
4.0,2.9,15.0,17.0,14.2,13.0,3700.0,1.0,27.2,2024
2.0,3.7,19.0,25.0,10.0,24.9,4350.0,1.0,34.9,2021
2.0,3.7,1.0,5.0,6.0,15.0,2600.0,1.0,29.0,1976
4.0,3.8,19.0,29.0,2.0,24.4,7275.0,1.0,31.36,2026
2.0,3.7,13.0,24.0,13.3,23.1,4800.0,1.0,41.9,2023
2.0,3.7,3.0,5.0,6.0,17.0,2700.0,1.0,30.0,1976
4.0,3.9,5.0,24.0,13.4,17.4,10050.0,1.0,45.42,2028
2.0,3.7,10.0,17.0,7.1,18.0,3790.0,1.0,34.7,2017
2.0,2.9,1.0,5.0,4.0,14.0,2550.0,1.0,20.9,1978
4.0,3.7,2.0,23.0,5.0,14.0,5020.0,1.0,28.4,2028
2.0,3.7,10.0,10.0,10.0,29.0,4190.0,1.0,39.0,2019
2.0,4.4,3.0,3.0,11.0,10.0,2200.0,1.0,29.0,1964
4.0,3.9,18.0,24.0,10.9,16.0,8950.0,1.0,38.45,2028
2.0,2.5,3.0,9.0,5.0,25.0,4200.0,1.0,40.0,1989
2.0,2.9,2.0,5.0,3.0,14.0,2700.0,1.0,20.1,1972
4.0,3.4,2.0,14.0,10.7,14.7,5200.0,1.0,35.1,2027
2.0,2.9,1.0,17.0,16.5,19.3,4280.0,1.0,41.0,2023
2.0,3.7,1.0,5.0,6.0,16.0,2800.0,1.0,29.1,1979
4.0,3.7,4.0,24.0,11.4,13.4,6000.0,1.0,35.3,2028
2.0,3.7,13.0,17.0,8.0,29.0,4299.0,1.0,37.0,2014
2.0,2.5,5.0,17.0,25.700000000000003,20.0,7800.0,1.0,45.7,2016
4.0,3.9,23.0,24.0,27.349999999999998,14.8,10590.0,1.0,42.15,2025
2.0,4.0,4.0,5.0,6.0,15.6,2450.0,1.0,29.5,1963
4.0,3.8,18.0,29.0,2.0,30.3,8581.0,1.0,37.31,2026
2.0,2.5,7.0,14.0,11.0,20.0,4490.0,1.0,40.1,2020
2.0,2.5,5.0,25.0,9.0,23.0,7499.0,1.0,43.2,2020
4.0,2.9,2.0,17.0,21.400000000000002,17.8,4180.0,1.0,39.2,2024
2.0,4.2,1.0,6.0,12.0,22.8,4450.0,1.0,42.0,2005
2.0,4.4,3.0,17.0,5.5200000000000005,22.080000000000002,2999.0,1.0,27.6,2015
4.0,3.7,2.0,30.0,17.4,14.5,6880.0,1.0,46.0,2028
2.0,4.0,4.0,10.0,6.0,25.7,4450.0,1.0,31.7,1988
5.0,2.5,7.0,10.0,13.8,21.0,2800.0,1.0,48.0,2027
4.0,4.0,14.0,17.0,8.9,35.6,6100.0,1.0,44.5,2010
2.0,2.5,4.0,10.0,12.0,20.5,3230.0,1.0,32.5,2011
4.0,2.9,14.0,17.0,18.800000000000004,14.9,4900.0,1.0,33.7,2025
2.0,3.3,2.0,13.0,11.1,23.1,4750.0,1.0,34.2,2017
2.0,4.0,7.0,10.0,6.0,17.0,4000.0,1.0,30.0,1987
4.0,3.7,2.0,4.0,6.164000000000001,24.656000000000002,4600.0,1.0,30.82,2026
2.0,3.7,4.0,17.0,11.0,29.1,4000.0,1.0,40.1,2022
4.0,3.7,4.0,23.0,17.4,14.7,7100.0,1.0,44.3,2028
2.0,3.3,1.0,3.0,4.08,16.32,2000.0,1.0,20.4,2013
4.0,3.4,17.0,25.0,7.414000000000001,29.656000000000002,7414.0,1.0,37.07,2025
2.0,3.3,5.0,9.0,21.299999999999997,16.0,4750.0,1.0,37.3,2020
4.0,3.7,3.0,4.0,5.93,23.72,4700.0,1.0,29.65,2026
2.0,3.7,4.0,9.0,10.0,33.5,4800.0,1.0,43.5,2001
2.0,2.9,4.0,10.0,10.0,21.8,3800.0,1.0,36.8,2016
4.0,2.5,5.0,8.0,8.459999999999999,33.839999999999996,6865.0,1.0,42.3,2027
4.0,3.7,20.0,20.0,11.4,11.8,5900.0,1.0,35.3,2025
2.0,3.7,10.0,17.0,3.8600000000000003,15.440000000000001,2499.0,1.0,19.3,2015
4.0,3.4,13.0,25.0,9.708,38.832,8760.0,1.0,48.54,2027
2.0,2.5,1.0,10.0,4.0,23.5,2950.0,1.0,32.5,2020
4.0,3.7,4.0,24.0,9.1,13.9,5400.0,1.0,37.1,2028
2.0,2.5,10.0,29.0,10.0,27.200000000000003,8400.0,1.0,37.2,2024
4.0,3.3,5.0,19.0,6.956,27.824,4973.0,1.0,34.78,2026
4.0,2.5,7.0,8.0,6.58,26.32,5925.0,1.0,32.9,2027
2.0,3.2,10.0,27.0,10.0,19.4,4810.0,1.0,47.4,2024
2.0,4.4,2.0,5.0,5.7,16.3,2400.0,1.0,30.5,1967
5.0,2.5,11.0,18.0,18.8,14.5,7100.0,1.0,48.9,2026
5.0,4.2,5.0,5.0,6.0,18.0,740.0,1.0,33.0,1993
2.0,3.3,4.0,13.0,8.28,33.12,5560.0,1.0,41.4,2027
4.0,3.3,1.0,13.0,6.840000000000001,27.360000000000003,5000.0,1.0,34.2,2027
2.0,3.3,1.0,5.0,8.0,20.0,2950.0,1.0,36.0,1988
4.0,3.9,18.0,25.0,9.48,37.92,12600.0,1.0,47.4,2024
2.0,2.9,2.0,5.0,5.5,16.0,3000.0,1.0,29.0,1974
2.0,4.4,2.0,5.0,5.2,17.0,3090.0,1.0,30.6,1974
4.0,3.7,3.0,8.0,19.1,14.8,7560.0,1.0,46.7,2028
2.0,3.3,4.0,5.0,5.7,18.1,3640.0,1.0,30.3,1989
2.0,2.9,1.0,10.0,5.0,20.0,3300.0,1.0,34.0,2015
2.0,3.7,5.0,9.0,5.140000000000001,20.560000000000002,3161.0,1.0,25.7,2026
2.0,4.0,4.0,8.0,5.0,15.8,4700.0,1.0,27.6,1965
2.0,3.7,5.0,10.0,8.0,17.0,3550.0,1.0,25.0,2015
4.0,4.0,19.0,21.0,4.8,16.0,12200.0,1.0,42.0,2024
2.0,4.0,5.0,5.0,5.8,19.0,3900.0,1.0,31.2,2022
2.0,2.9,1.0,9.0,7.0,17.5,3699.0,1.0,29.5,1985
4.0,3.7,2.0,19.0,16.8,13.9,9860.0,1.0,51.9,2028
2.0,4.4,12.0,17.0,4.62,18.48,2390.0,1.0,23.1,2014
4.0,3.7,2.0,24.0,10.5,14.7,5150.0,1.0,33.9,2028
2.0,2.5,6.0,9.0,5.2,16.8,5500.0,1.0,29.5,1972
2.0,2.9,1.0,14.0,3.94,15.76,2650.0,1.0,19.7,2018
4.0,3.7,2.0,4.0,5.664000000000001,22.656000000000002,4600.0,1.0,28.32,2026
2.0,3.7,8.0,10.0,9.0,20.0,5300.0,1.0,34.0,2017
2.0,3.7,4.0,9.0,9.6,17.0,3150.0,1.0,37.2,1987
4.0,4.0,16.0,25.0,12.0,16.7,9372.0,1.0,40.3,2025
2.0,4.2,1.0,9.0,9.0,19.5,3600.0,1.0,40.1,1989
2.0,3.7,17.0,17.0,5.0,20.1,2470.0,1.0,25.1,2012
4.0,3.9,14.0,25.0,7.82,31.28,10200.0,1.0,39.1,2024
2.0,2.5,5.0,25.0,11.0,18.6,7090.0,1.0,38.2,2016
2.0,3.7,3.0,9.0,5.8,17.1,2850.0,1.0,30.5,1981
4.0,3.4,4.0,14.0,10.9,17.8,5800.0,1.0,38.2,2027
2.0,3.7,2.0,10.0,10.0,24.299999999999997,3900.0,1.0,34.3,2007
2.0,3.7,7.0,10.0,4.16,16.64,2600.0,1.0,20.8,2016
4.0,4.0,15.0,25.0,12.0,16.7,9357.0,1.0,40.7,2025
2.0,4.4,9.0,17.0,4.0,15.5,2280.0,1.0,19.5,2012
4.0,3.3,8.0,15.0,8.28,33.12,5700.0,1.0,41.4,2026
2.0,3.7,19.0,25.0,10.0,27.9,4700.0,1.0,37.9,2019
2.0,2.9,6.0,12.0,9.0,19.0,3200.0,1.0,37.4,2015
4.0,3.3,1.0,9.0,8.22,32.88,6084.0,1.0,41.1,2024
2.0,3.7,7.0,10.0,7.0,27.5,3990.0,1.0,34.5,2004
4.0,3.4,7.0,25.0,14.0,17.2,6759.0,1.0,39.4,2026
2.0,3.9,2.0,16.0,12.0,15.7,7490.0,1.0,41.0,2002
2.0,2.9,10.0,12.0,22.6,16.0,4550.0,1.0,38.6,2015
2.0,4.0,16.0,19.0,12.3,14.2,6600.0,1.0,37.3,2022
2.0,3.3,7.0,11.0,8.6,28.699999999999996,4800.0,1.0,37.3,2014
2.0,4.0,16.0,16.0,12.7,18.9,7200.0,1.0,42.4,2022
2.0,3.4,16.0,21.0,8.200000000000003,30.0,4850.0,1.0,38.2,2019
2.0,2.9,15.0,27.0,12.0,26.0,4900.0,1.0,46.0,2016
4.0,2.9,1.0,18.0,13.4,14.3,8200.0,1.0,42.1,2026
2.0,2.5,10.0,14.0,16.0,19.0,4900.0,1.0,46.0,2005
2.0,2.5,18.0,25.0,13.0,16.0,8300.0,1.0,42.1,2024
2.0,4.0,8.0,9.0,11.0,16.0,4950.0,1.0,34.9,2022
2.0,2.5,24.0,25.0,9.882,39.528,8828.0,1.0,49.41,2024
2.0,4.4,1.0,16.0,4.7,21.1,5000.0,1.0,37.6,2020
2.0,4.4,9.0,25.0,10.0,20.0,5200.0,1.0,37.0,2013
2.0,2.5,21.0,25.0,8.13,32.52,6666.0,1.0,40.65,2026
